trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
103,long,2025-03-05 09:45:00,1369.9940914287258,2025-03-05 14:15:00,1365.0728755031553,8,-3936972.74045644,328208.0360318257,-4265180.776488266,Stop loss,2.8940914287259147,0.6059085712740853,270.0
104,long,2025-03-06 09:30:00,1370.374013011301,2025-03-06 14:15:00,1375.3,10,4925986.988698924,411851.1019516951,4514135.886747229,Last Candle Close,1.5740130113010764,4.02598698869906,285.0
105,long,2025-03-07 11:15:00,1377.3292489069104,2025-03-07 14:15:00,1384.2047423483737,10,6875493.441463277,414230.09868829255,6461263.342774984,Take profit,0.4292489069102885,3.470751093089575,180.0
106,long,2025-03-11 13:45:00,1386.3391802770227,2025-03-11 14:15:00,1389.2,10,2860819.7229773398,416330.8770415534,2444488.845935786,Last Candle Close,0.5391802770227514,2.160819722977294,30.0
107,long,2025-03-20 14:15:00,1376.4078511578718,2025-03-20 14:15:00,1376.1,9,-277066.04208474344,371588.5599063127,-648654.6019910561,Last Candle Close,0.0,0.0,0.0
108,long,2025-03-25 13:45:00,1390.1979342593825,2025-03-25 14:00:00,1386.4,10,-3797934.259382373,416489.6901389073,-4214423.949521281,Stop loss,2.8979342593825095,0.0,15.0
109,long,2025-03-26 09:30:00,1390.7142960023825,2025-03-26 10:30:00,1387.3,10,-3414296.002382571,416702.1444003573,-3830998.146782928,Stop loss,3.01429600238248,1.1857039976175656,60.0
110,long,2025-03-27 10:45:00,1377.7940922485298,2025-03-27 13:30:00,1374.2,10,-3594092.248529705,412799.1138372794,-4006891.3623669846,Stop loss,0.49409224852979605,0.20590775147024942,165.0
111,long,2025-04-02 10:30:00,1371.880514310527,2025-04-02 14:15:00,1370.4,9,-1332462.879474133,370207.86943192105,-1702670.748906054,Last Candle Close,1.0805143105269508,1.9194856894730492,225.0
112,long,2025-04-04 14:15:00,1248.6530385672506,2025-04-04 14:15:00,1266.5,3,5354088.4298248105,113181.88673552626,5240906.543089285,Last Candle Close,0.0,0.0,0.0
113,long,2025-04-15 10:15:00,1314.0213854446722,2025-04-15 13:00:00,1301.7,3,-3696415.633401648,117707.46234501025,-3814123.0957466583,Stop loss,8.82138544467216,0.0,165.0
114,long,2025-04-15 14:00:00,1308.4982668857604,2025-04-15 14:15:00,1307.3,4,-479306.7543041616,156947.89601314563,-636254.6503173072,Last Candle Close,0.0,1.1017331142395506,15.0
115,long,2025-04-17 09:30:00,1291.7803122095827,2025-04-17 14:15:00,1295.3,5,1759843.8952086326,194031.0234157187,1565812.8717929139,Last Candle Close,4.980312209582735,0.31968779041721973,285.0
116,long,2025-04-18 14:15:00,1314.98342543126,2025-04-18 14:15:00,1309.4,7,-3908397.801881938,275560.2596702823,-4183958.06155222,Stop loss,0.0,0.0,0.0
117,long,2025-05-06 09:30:00,1321.5,2025-05-06 13:30:00,1328.3078113464337,8,5446249.077146968,317976.93736157205,5128272.139785396,Take profit,1.7999999999999545,5.2999999999999545,240.0
